_Artist_ID,Biography,Start_Date_Disp,End_Date_Disp,Display_Name,First_Name,Last_Name,Nat_Culture_L2,Sort_Name,Artist_Code
2,,1904,1964,Edith Abigail Abbott,Edith Abigail,Abbott,American,"Abbott, Edith Abigail",
3,,,,Charles Abbott,Charles,Abbott,,"Abbott, Charles",
4,,,,C. E. Abbott,C. E.,Abbott,American,"Abbott, C. E.",
5,"American printmaker and sculptor, born 1934",1934,,Sigmund Abeles,Sigmund,Abeles,American,"Abeles, Sigmund",500046227
6,,1883,1973,Friedrich Ahlers-Hestermann,Friedrich,Ahlers-Hestermann,German,"Ahlers-Hestermann, Friedrich",500074940
7,,1886,1966,Vivian Akers,Vivian,Akers,American,"Akers, Vivian",
8,,1825,1861,Benjamin Paul Akers,Benjamin Paul,Akers,American,"Akers, Benjamin Paul",500372315
9,,1888,1995,Anni Albers,Anni,Albers,American (b. Germany),"Albers, Anni",500012591
10,,1888,1976,Josef Albers,Josef,Albers,"American, b. Germany","Albers, Josef",500033049
11,,1857,1946,Ernest Albert,Ernest,Albert,American,"Albert, Ernest",500117530
12,,1918,2007,Calvin Albert,Calvin,Albert,American,"Albert, Calvin",
13,,1917,2008,Albert Alcalay,Albert,Alcalay,b. France but lived in the USA since 1945,"Alcalay, Albert",
14,,1870,1954,Clifford Greer Alexander,Clifford Greer,Alexander,American,"Alexander, Clifford Greer",
15,,1886,1950,Charles Curtis Allen,Charles Curtis,Allen,American,"Allen, Charles Curtis",500011540
16,,1959,,Francis Alys,Francis,Alys,Belgian,"Alys, Francis",500116308
17,,,,F.L. (?) Amanter (?),F.L. (?),Amanter (?),Mexican,"Amanter (?), F.L. (?)",
18,,1948,,Gregory Amenoff,Gregory,Amenoff,American,"Amenoff, Gregory",500011440
19,,1768,1836,Ezra Ames,Ezra,Ames,American,"Ames, Ezra",500018732
20,,1859,1933,William King Amsden,William King,Amsden,American,"Amsden, William King",
21,,,,Wesley Andersens,Wesley,Andersens,,"Andersens, Wesley",
22,,1891,1957,Ruth A. Anderson,Ruth A.,Anderson,American,"Anderson, Ruth A.",500333228
23,,1947,,Laurie Anderson,Laurie,Anderson,American,"Anderson, Laurie",500070794
24,,1922,,Audmunda Andresdottir,Audmunda,Andresdottir,Icelandic,"Andresdottir, Audmunda",
25,,1897,,Dorothy Eileen Andrews,Dorothy Eileen,Andrews,American,"Andrews, Dorothy Eileen",
26,,1915,2006,Raul Anguiano,Raul,Anguiano,Mexican,"Anguiano, Raul",500061635
27,,,,Ethan Allen Greenwood,Ethan Allen,Greenwood,,"Greenwood, Ethan Allen",
28,,,,"Anonymous, Pre-Columbian, Carchi",,"Anonymous, Pre-Columbian, Carchi","Pre-Columbian, Carchi","Anonymous, Pre-Columbian, Carchi",
29,,,,"Anonymous, Pre-Columbian, Chupicuaro",,"Anonymous, Pre-Columbian, Chupicuaro","Pre-Columbian, Chupicuaro","Anonymous, Pre-Columbian, Chupicuaro",
30,,,,"Anonymous, Pre-Columbian, Nicoya",,"Anonymous, Pre-Columbian, Nicoya","Pre-Columbian, Nicoya","Anonymous, Pre-Columbian, Nicoya",
31,,,,"Anonymous, English",,"Anonymous, English",English,"Anonymous, English",
32,,,,"Anonymous, French",,"Anonymous, French",French,"Anonymous, French",
33,,,,"Anonymous, Japanese",,"Anonymous, Japanese",Japanese,"Anonymous, Japanese",
34,,1772,1848,Ruth Henshaw Bascom,Ruth Henshaw,Bascom,American,"Bascom, Ruth Henshaw",500008597
35,,,,"Anonymous, Chinese Ming Dynasty (?)",,"Anonymous, Chinese Ming Dynasty (?)",Chinese Ming Dynasty (?),"Anonymous, Chinese Ming Dynasty (?)",
36,,,,"Anonymous, English (?)",,"Anonymous, English (?)",English (?),"Anonymous, English (?)",
37,,,,"Anonymous, Italian",,"Anonymous, Italian",Italian,"Anonymous, Italian",
38,,,,"Anonymous, Russian",,"Anonymous, Russian",Russian,"Anonymous, Russian",
39,,,,"Anonymous, Tibetan",,"Anonymous, Tibetan",Tibetan,"Anonymous, Tibetan",
40,,,,"Anonymous, African",,"Anonymous, African",African,"Anonymous, African",
41,,,,"Anonymous, African, Ashanti",,"Anonymous, African, Ashanti","African, Ashanti","Anonymous, African, Ashanti",
42,,,,"Anonymous, African, Bali",,"Anonymous, African, Bali","African, Bali","Anonymous, African, Bali",
43,,,,"Anonymous, African, Bambara",,"Anonymous, African, Bambara","African, Bambara","Anonymous, African, Bambara",
44,,,,"Anonymous, African, Baule",,"Anonymous, African, Baule","African, Baule","Anonymous, African, Baule",
45,,,,"Anonymous, African, Mali",,"Anonymous, African, Mali","African, Mali","Anonymous, African, Mali",
46,,,,"Anonymous, African, Senufu",,"Anonymous, African, Senufu","African, Senufu","Anonymous, African, Senufu",
47,,,,"Anonymous, African, West",,"Anonymous, African, West","African, West","Anonymous, African, West",
48,,,,"Anonymous, Byzantine",,"Anonymous, Byzantine",Byzantine,"Anonymous, Byzantine",
49,,,,"Anonymous, Chinese",,"Anonynous, Chinese",Chinese,"Anonymous, Chinese",
50,,,,"Anonymous, Cypriote",,"Anonymous, Cypriote",Cypriote,"Anonymous, Cypriote",
51,,,,"Anonymous, German",,"Anonymous, German",German,"Anonymous, German",
52,,,,"Anonymous, Greek",,"Anonymous, Greek",Greek,"Anonymous, Greek",
53,,1858,,Kayashima Shuzan,Kayashima,Shuzan,Japanese/Edo,"Shuzan, Kayashima",
54,,,,"Anonymous, Pre-Columbian, Colima",,"Anonymous, Pre-Columbian, Colima","Pre-Columbian, Colima","Anonymous, Pre-Columbian, Colima",
55,,,,"Anonymous, Pre-Columbian, Meso-American, Colima",,"Anonymous, Pre-Columbian, Meso-American, Colima","Pre-Columbian, Meso-American, Colima","Anonymous, Pre-Columbian, Meso-American, Colima",
56,,,,"Anonymous, Pre-Columbian, Meso-American",,"Anonymous, Pre-Columbian, Meso-American","Pre-Columbian, Meso-American","Anonymous, Pre-Columbian, Meso-American",
57,,,,"Anonymous, Pre-Columbian",,"Anonymous, Pre-Columbian",Pre-Columbian,"Anonymous, Pre-Columbian",
58,,,,"Anonymous, &quot;Pre-Columbian, Colima&quot;",,"Anonymous, &quot;Pre-Columbian, Colima&quot;","&quot;Pre-Columbian, Colima&quot;","Anonymous, &quot;Pre-Columbian, Colima&quot;",
59,,,,"Anonymous, Pre-Columbian, Huastec",,"Anonymous, Pre-Columbian, Huastec","Pre-Columbian, Huastec","Anonymous, Pre-Columbian, Huastec",
60,,,,"Anonymous, Pre-Columbian, Jalisco",,"Anonymous, Pre-Columbian, Jalisco","Pre-Columbian, Jalisco","Anonymous, Pre-Columbian, Jalisco",
61,,,,"Anonymous, Pre-Columbian; Meso American",,"Anonymous, Pre-Columbian; Meso American",Pre-Columbian; Meso American,"Anonymous, Pre-Columbian; Meso American",
62,,,,"Anonymous, Pre-Columbian, Mezcala",,"Anonymous, Pre-Columbian, Mezcala","Pre-Columbian, Mezcala","Anonymous, Pre-Columbian, Mezcala",
63,,,,"Anonymous, &quot;Pre-Columbian, Meso-American&quot;",,"Anonymous, &quot;Pre-Columbian, Meso-American&quot;","&quot;Pre-Columbian, Meso-American&quot;","Anonymous, &quot;Pre-Columbian, Meso-American&quot;",
64,,,,"Anonymous, Pre-Columbian, Mexican (Vera Cruz)",,"Anonymous, Pre-Columbian, Mexican (Vera Cruz)","Pre-Columbian, Mexican (Vera Cruz)","Anonymous, Pre-Columbian, Mexican (Vera Cruz)",
65,,,,"Anonymous, Pre-Columbian, Michoacan",,"Anonymous, Pre-Columbian, Michoacan","Pre-Columbian, Michoacan","Anonymous, Pre-Columbian, Michoacan",
66,,,,"Anonymous, Pre-Columbian, Nayarit",,"Anonymous, Pre-Columbian, Nayarit","Pre-Columbian, Nayarit","Anonymous, Pre-Columbian, Nayarit",
67,,,,"Anonymous, New Guinea",,"Anonymous, New Guinea",New Guinea,"Anonymous, New Guinea",
68,,,,"Anonymous, European",,"Anonymous, European",European,"Anonymous, European",
69,,,,"Anonymous, Indian",,"Anonymous, Indian",Indian,"Anonymous, Indian",
70,,,,"Anonymous, Spanish",,"Anonymous, Spanish",Spanish,"Anonymous, Spanish",
71,,1834,1903,Ethan Allen Greenwood,Ethan Allen,Greenwood,,"Greenwood, Ethan Allen",
72,,,,"Anonymous, American, And French",,"Anonymous, American, And French","American, And French","Anonymous, American, And French",
73,,,,"Anonymous, Egyptian",,"Anonymous, Egyptian",Egyptian,"Anonymous, Egyptian",
74,,,,"Anonymous, Korean",,"Anonymous, Korean",Korean,"Anonymous, Korean",
75,,,,"Anonymous, Korean Or Manchurian",,"Anonymous, Korean Or Manchurian",Korean Or Manchurian,"Anonymous, Korean Or Manchurian",
76,,,,"Anonymous, Siamese?",,"Anonymous, Siamese?",Siamese?,"Anonymous, Siamese?",
77,,,,"Anonymous, Manchurian?",,"Anonymous, Manchurian?",Manchurian?,"Anonymous, Manchurian?",
78,,,,"Anonymous, Greece (Fabricated In Southern Italy)",,"Anonymous, Greece (Fabricated In Southern Italy)",Greece (Fabricated In Southern Italy),"Anonymous, Greece (Fabricated In Southern Italy)",
79,,,,"Anonymous, Boeotian (?)",,"Anonymous, Boeotian (?)",Boeotian (?),"Anonymous, Boeotian (?)",
80,,,,"Anonymous, Etruscan",,"Anonymous, Etruscan",Etruscan,"Anonymous, Etruscan",
81,,,,"Anonymous, Etruscan/Faliscan",,"Anonymous, Etruscan/Faliscan",Etruscan/Faliscan,"Anonymous, Etruscan/Faliscan",
82,,,,"Anonymous, Villanovan",,"Anonymous, Villanovan",Villanovan,"Anonymous, Villanovan",
83,,,,"Anonymous, Roman",,"Anonymous, Roman",Roman,"Anonymous, Roman",
84,,,,"Anonymous, Athenian",,"Anonymous, Athenian",Athenian,"Anonymous, Athenian",
85,,,,"Anonymous, Etruscan Or Faliscan",,"Anonymous, Etruscan Or Faliscan",Etruscan Or Faliscan,"Anonymous, Etruscan Or Faliscan",
86,,,,"Anonymous, Apulian",,"Anonymous, Apulian",Apulian,"Anonymous, Apulian",
87,,,,"Anonymous, Etruscan Or Greek",,"Anonymous, Etruscan Or Greek",Etruscan Or Greek,"Anonymous, Etruscan Or Greek",
88,,,,"Anonymous, Bronze",,"Anonymous, Bronze",Bronze,"Anonymous, Bronze",
89,,,,"Anonymous, Probably Late Roman",,"Anonymous, Probably Late Roman",Probably Late Roman,"Anonymous, Probably Late Roman",
90,,,,"Anonymous, Italo-Corinthian",,"Anonymous, Italo-Corinthian",Italo-Corinthian,"Anonymous, Italo-Corinthian",
91,,,,"Anonymous, Daunian",,"Anonymous, Daunian",Daunian,"Anonymous, Daunian",
92,,,,"Anonymous, Etruscan Or Campanian",,"Anonymous, Etruscan Or Campanian",Etruscan Or Campanian,"Anonymous, Etruscan Or Campanian",
93,,,,"Anonymous, South Italian",,"Anonymous, South Italian",South Italian,"Anonymous, South Italian",
94,,,,"Anonymous, Chinese, Han Dynasty (206 Bc - 220ad)",,"Anonymous, Chinese, Han Dynasty (206 Bc - 220ad)","Chinese, Han Dynasty (206 Bc - 220ad)","Anonymous, Chinese, Han Dynasty (206 Bc - 220ad)",
95,,,,"Anonymous, Coptic",,"Anonymous, Coptic",Coptic,"Anonymous, Coptic",
96,,,,"Anonymous, English (Battersea)",,"Anonymous, English (Battersea)",English (Battersea),"Anonymous, English (Battersea)",
97,,,,"Anonymous, French (Sevres)",,"Anonymous, French (Sevres)",French (Sevres),"Anonymous, French (Sevres)",
98,,,,"Anonymous, German(Meissen)",,"Anonymous, German(Meissen)",German(Meissen),"Anonymous, German(Meissen)",
99,,,,"Anonymous, Russian ( St. Petersburg)",,"Anonymous, Russian ( St. Petersburg)",Russian ( St. Petersburg),"Anonymous, Russian ( St. Petersburg)",
100,,,,"Anonymous, Ostrogothic",,"Anonymous, Ostrogothic",Ostrogothic,"Anonymous, Ostrogothic",
101,,,,"Anonymous, Cambodian",,"Anonymous, Cambodian",Cambodian,"Anonymous, Cambodian",
102,,,,"Anonymous, Mexican Indian",,"Anonymous, Mexican Indian",Mexican Indian,"Anonymous, Mexican Indian",
103,,,,"Anonymous, Central American",,"Anonymous, Central American",Central American,"Anonymous, Central American",
104,,,,"Anonymous, Mexican",,"Anonymous, Mexican",Mexican,"Anonymous, Mexican",
105,,,,"Anonymous, Valley Of Mexico, Nahua",,"Anonymous, Valley Of Mexico, Nahua","Valley Of Mexico, Nahua","Anonymous, Valley Of Mexico, Nahua",
106,,,,"Anonymous, Calixtlahuaca",,"Anonymous, Calixtlahuaca",Calixtlahuaca,"Anonymous, Calixtlahuaca",
107,,,,"Anonymous, Tenayuca",,"Anonymous, Tenayuca",Tenayuca,"Anonymous, Tenayuca",
108,,,,"Anonymous, Oaxaco Tazapoteca",,"Anonymous, Oaxaco Tazapoteca",Oaxaco Tazapoteca,"Anonymous, Oaxaco Tazapoteca",
109,,,,"Anonymous, Aztec",,"Anonymous, Aztec",Aztec,"Anonymous, Aztec",
110,,,,"Anonymous, Pre Columbian",,"Anonymous, Pre Columbian",Pre Columbian,"Anonymous, Pre Columbian",
111,,,,"Anonymous, Arizona, Preconquest Xii Century",,"Anonymous, Arizona, Preconquest Xii Century","Arizona, Preconquest Xii Century","Anonymous, Arizona, Preconquest Xii Century",
112,,,,"Anonymous, Central America",,"Anonymous, Central America",Central America,"Anonymous, Central America",
113,,,,"Anonymous, Pistoiese",,"Anonymous, Pistoiese",Pistoiese,"Anonymous, Pistoiese",
114,,,,"Anonymous, Burmese",,"Anonymous, Burmese",Burmese,"Anonymous, Burmese",
115,,,,"Anonymous, Mexico",,"Anonymous, Mexico",Mexico,"Anonymous, Mexico",
116,,,,"Anonymous, Dutch",,"Anonymous, Dutch",Dutch,"Anonymous, Dutch",
117,,,,"Anonymous, Palestinian",,"Anonymous, Palestinian",Palestinian,"Anonymous, Palestinian",
118,,,,"Anonymous, East Indian",,"Anonymous, East Indian",East Indian,"Anonymous, East Indian",
119,,,,"Anonymous, Tibetian",,"Anonymous, Tibetian",Tibetian,"Anonymous, Tibetian",
120,,,,"Anonymous, Chinese (Han Dynasty 206 Bc-220 Ad)",,"Anonymous, Chinese (Han Dynasty 206 Bc-220 Ad)",Chinese (Han Dynasty 206 Bc-220 Ad),"Anonymous, Chinese (Han Dynasty 206 Bc-220 Ad)",
121,,,,"Anonymous, Persian",,"Anonymous, Persian",Persian,"Anonymous, Persian",
122,,,,"Anonymous, Danish",,"Anonymous, Danish",Danish,"Anonymous, Danish",
123,,,,"Anonymous, Chinese (Shang Period)",,"Anonymous, Chinese (Shang Period)",Chinese (Shang Period)8,"Anonymous, Chinese (Shang Period)",
124,,,,"Anonymous, Japanese (Hamada ?)",,"Anonymous, Japanese (Hamada ?)",Japanese (Hamada ?),"Anonymous, Japanese (Hamada ?)",
125,,,,"Anonymous, Iranian",,"Anonymous, Iranian",Iranian,"Anonymous, Iranian",
126,,,,"Anonymous, Iranian (Persian)",,"Anonymous, Iranian (Persian)",Iranian (Persian),"Anonymous, Iranian (Persian)",
127,,,,"Anonymous, Chinese (T&#39;ang Dynasty)",,"Anonymous, Chinese (T&#39;ang Dynasty)",Chinese (Tang Dynasty),"Anonymous, Chinese (T&#39;ang Dynasty)",
128,,,,Anonymous (J.Lerat?),,Anonymous (J.Lerat?),,Anonymous (J.Lerat?),
129,,,,Jean Jacques Anteaume,Jean Jacques,Anteaume,French (Vincennes),"Anteaume, Jean Jacques",
130,,1930,,Richard Joseph Anuszkiewicz,Richard Joseph,Anuszkiewicz,American,"Anuszkiewicz, Richard Joseph",500025580
131,,1818,1898,Adolphe Appian,Adolphe,Appian,French,"Appian, Adolphe",500009819
132,,1887,1964,Alexander Archipenko,Alexander,Archipenko,American (b. Russia),"Archipenko, Alexander",500022523
133,,1908/1909,1985,Luis Arenal,Luis,Arenal,Mexican,"Arenal, Luis",500042439
134,,1887,1953,John Taylor Arms,John Taylor,Arms,American,"Arms, John Taylor",500022283
135,,1930,1992,Robert Arneson,Robert,Arneson,American,"Arneson, Robert",
136,,1925,,Anne Arnold,Anne,Arnold,American,"Arnold, Anne",
137,,1925,,Anne Arnold (Attr. To),Anne,Arnold (Attr. To),American,"Arnold (Attr. To), Anne",
138,,1923,,David Aronson,David,Aronson,American,"Aronson, David",500003363
139,,1886,1966,Jean Arp,Jean,Arp,French,"Arp, Jean",
140,,1923,2013,Richard Artschwager,Richard,Artschwager,American,"Artschwager, Richard",500114981
141,,1927,,John Ashbery,John,Ashbery,American,"Ashbery, John",500008217
142,,,,Ashiyuki,,Ashiyuki,Japanese,Ashiyuki,
143,,,,H. Atken (Drawn By),H.,Atken (Drawn By),English,"Atken (Drawn By), H.",
144,,1806,1884,George M. W. Atkinson,George M. W.,Atkinson,Irish,"Atkinson, George M. W.",
145,,1730,1781,Attributed to Sugo Shohaku,Attributed to Sugo,Shohaku,Japanese,"Shohaku, Attributed to Sugo",
146,,1785,1851,John James Audubon,John James,Audubon,American (b. Haiti),"Audubon, John James",500016578
147,,1891,1948,George Ault,George,Ault,American,"Ault, George",
148,,1923,2004,Richard Avedon,Richard,Avedon,American,"Avedon, Richard",500013773
149,,1893,1965,Milton Avery,Milton,Avery,American,"Avery, Milton",500002713
150,,1839,1912,Henry Bacon,Henry,Bacon,American,"Bacon, Henry",500010027
151,,1708,1765,Joseph Badger,Joseph,Badger,American,"Badger, Joseph",500022577
152,,1792,1868,Thomas Badger,Thomas,Badger,American,"Badger, Thomas",500027019
153,,1956,,Donald Baechler,Donald,Baechler,American,"Baechler, Donald",500118756
154,,1947,,Malcolm Bailey,Malcolm,Bailey,American,"Bailey, Malcolm",500034659
155,,,,Collin E. Balch,Collin E.,Balch,,"Balch, Collin E.",
156,,1819,1911,Thomas Ball,Thomas,Ball,American,"Ball, Thomas",500225571
157,,1951,,Richard Ballard,Richard,Ballard,English,"Ballard, Richard",
158,,1909,1967,John R. Ballator,John R.,Ballator,American,"Ballator, John R.",
159,,1909,1967,John Ballator,John,Ballator,American,"Ballator, John",
160,,1815,1897,James Bard,James,Bard,American,"Bard, James",500006629
161,,1872,1948,Lucy Hayward Barker,Lucy Hayward,Barker,American,"Barker, Lucy Hayward",500334648
162,,1870,1938,Ernst Barlach,Ernst,Barlach,German,"Barlach, Ernst",500013940
163,,1889,1971,Antonio Barone,Antonio,Barone,American (b. Italy),"Barone, Antonio",500065174
164,,1854,1927,William Samuel Barrett,William Samuel,Barrett,American,"Barrett, William Samuel",500028196
165,,1926,,Harris Barron,Harris,Barron,American,"Barron, Harris",
166,,1946,,Jack Barth,Jack,Barth,American,"Barth, Jack",500105627
167,,1873,1953,Frederic Clay Bartlett,Frederic Clay,Bartlett,American,"Bartlett, Frederic Clay",500021314
168,,1817,1902,Jonathan Adams Bartlett,Jonathan Adams,Bartlett,American,"Bartlett, Jonathan Adams",
169,,1941,,Jennifer Bartlett,Jennifer,Bartlett,American,"Bartlett, Jennifer",500021315
170,,1873,1953,Frederick Clay Bartlett,Frederick Clay,Bartlett,American,"Bartlett, Frederick Clay",500021314
171,,1922,2000,Leonard Baskin,Leonard,Baskin,American,"Baskin, Leonard",500003136
172,,1895,1958,Carol Bates,Carol,Bates,American,"Bates, Carol",
173,,1796,1875,Louis Antoine Barye,Louis Antoine,Barye,French,"Barye, Louis Antoine",500007044
174,,1931,,Jack Beal,Jack,Beal,American,"Beal, Jack",500010820
175,,1911,1988,Romare Bearden,Romare,Bearden,American,"Bearden, Romare",
176,,1904,1980,Cecil Beaton,Cecil,Beaton,American,"Beaton, Cecil",
177,,1924,,C. Ronald Bechtle,C. Ronald,Bechtle,American,"Bechtle, C. Ronald",
178,,1889,1975,Maurice Becker,Maurice,Becker,American (b. Russia),"Becker, Maurice",500117706
179,,1840,1904,Maria Becket,Maria,Becket,American,"Becket, Maria",
180,,1814,1867,Charles E. Beckett (Attributed To),Charles E.,Beckett (Attributed To),American,"Beckett (Attributed To), Charles E.",
181,,1884,1950,Max Beckmann,Max,Beckmann,German,"Beckmann, Max",500024106
182,,1500,1550,Hans Sebold Beham,Hans Sebold,Beham,German,"Beham, Hans Sebold",500115491
183,,1957,,Dozier Bell,Dozier,Bell,American,"Bell, Dozier",500332251
184,,1882,1925,George Bellows,George Wesley,Bellows,American,"Bellows, George Wesley",
1750,,1980,,Ben Pier,Ben,Pier,American,"Pier, Ben",
186,,1891,1940,Euyeline Benbow,Euyeline,Benbow,America,"Benbow, Euyeline",
187,,1882,1934,Gerrit A. Beneker,Gerrit A.,Beneker,American,"Beneker, Gerrit A.",500027967
188,,1884,1983,Ben Benn,Ben,Benn,American (b. Russia),"Benn, Ben",500038228
189,,1899,1971,Richard Bennett,Richard,Bennett,American,"Bennett, Richard",
190,,1973,,Sadie Benning,Sadie,Benning,American,"Benning, Sadie",500114576
191,,,,P.D. Benoit,P.D.,Benoit,American,"Benoit, P.D.",
192,,1862,1951,Frank Weston Benson,Frank Weston,Benson,American,"Benson, Frank Weston",500026137
193,,1927,2008,John Bentham-Dinsdale,John,Bentham-Dinsdale,American,"Bentham-Dinsdale, John",
194,,1889,1975,Thomas Hart Benton,Thomas Hart,Benton,American,"Benton, Thomas Hart",500005998
195,,1886,1978,Carroll Thayer Berry,Carroll Thayer,Berry,American,"Berry, Carroll Thayer",
196,,1935,,Eric Beynon,Eric,Beynon,Swiss,"Beynon, Eric",500084499
197,,1906,1994,Pamela Ruby Bianco,Pamela Ruby,Bianco,American,"Bianco, Pamela Ruby",
198,,1837,1915,Albion Harris Bicknell,Albion Harris,Bicknell,American,"Bicknell, Albion Harris",500106147
199,,,,E.M. Bicknell,E.M.,Bicknell,American,"Bicknell, E.M.",
200,,1830,1902,Albert Bierstadt,Albert,Bierstadt,"American, b. Germany","Bierstadt, Albert",500001248
201,,1779,1851,Thomas Birch,Thomas,Birch,American (b. England),"Birch, Thomas",500009204
202,,1968,,Fabian Birgfeld,Fabian,Birgfeld,"American, b. Germany","Birgfeld, Fabian",
203,,1946,,Dara Birnbaum,Dara,Birnbaum,American,"Birnbaum, Dara",500034772
204,,1858,1909,William Verplank Birney,William Verplank,Birney,,"Birney, William Verplank",500016668
205,,1902,1988,Isabel Bishop,Isabel,Bishop,American,"Bishop, Isabel",500032484
206,,,,Richard W. Bishop,Richard W.,Bishop,American,"Bishop, Richard W.",
207,,,,Bisson Freres,,Bisson Freres,French,Bisson Freres,
208,,1895,1976,Emil Bisttram,Emil,Bisttram,American,"Bisttram, Emil",
209,,1730,A. 1778,Joseph Blackburn,Joseph,Blackburn,American (b. England),"Blackburn, Joseph",500021703
210,,1881,1965,Simon Blaisdell,Simon,Blaisdell,American,"Blaisdell, Simon",
211,,1847,1919,Ralph (Albert) Blakelock,Ralph (Albert),Blakelock,American,"Blakelock, Ralph (Albert)",500023101
212,,1847,1919,Ralph(Albert) Blakelock,Ralph(Albert),Blakelock,American,"Blakelock, Ralph(Albert)",500023101
213,,1913,2009,Hyman Bloom,Hyman,Bloom,American,"Bloom, Hyman",500022094
214,,1921,1999,Norman Bluhm,Norman,Bluhm,American,"Bluhm, Norman",500027802
215,,1798,1835,John Samuel Blunt,John Samuel,Blunt,American,"Blunt, John Samuel",500015499
216,,1945,,Willard Boepple,Willard,Boepple,American,"Boepple, Willard",500088408
217,,1923,,Martine Boileau,Martine,Boileau,French,"Boileau, Martine",
218,,,,Bokov Possibly Bukov,,Bokov Possibly Bukov,,Bokov Possibly Bukov,
219,,1842,1931,Giovanni Boldini,Giovanni,Boldini,Italian,"Boldini, Giovanni",500024511
220,,,,Booker,,Booker,,Booker,
221,,1949,,Robert Bordo,Robert,Bordo,Canadian,"Bordo, Robert",500332846
222,,1944,,Richard Bosman,Richard,Bosman,"American, b. India","Bosman, Richard",500010976
223,,1902,2000,Dorr Bothwell,Dorr,Bothwell,American,"Bothwell, Dorr",500096320
